id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,fixtureName
539665,20,MissedShots,0.759000015258789,0.615,0.016522590070962906,Emerson,a,1245,FromCorner,2023,LeftFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,None,Liverpool v West Ham
539666,24,MissedShots,0.915,0.44099998474121094,0.04307805746793747,Tomas Soucek,a,8288,SetPiece,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,James Ward-Prowse,Aerial,Liverpool v West Ham
539673,39,BlockedShot,0.88,0.4279999923706055,0.06872975826263428,Tomas Soucek,a,8288,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,None,Liverpool v West Ham
539674,41,BlockedShot,0.9069999694824219,0.46599998474121096,0.024640168994665146,Naif Aguerd,a,6935,FromCorner,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,James Ward-Prowse,Aerial,Liverpool v West Ham
539675,41,Goal,0.9159999847412109,0.49,0.09849350154399872,Jarrod Bowen,a,1776,OpenPlay,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Vladimir Coufal,Cross,Liverpool v West Ham
539680,54,SavedShot,0.9490000152587891,0.509000015258789,0.5556648373603821,Jarrod Bowen,a,1776,SetPiece,2023,Head,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,James Ward-Prowse,Cross,Liverpool v West Ham
539685,71,BlockedShot,0.8859999847412109,0.3770000076293945,0.08186103403568268,Jarrod Bowen,a,1776,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Vladimir Coufal,Pass,Liverpool v West Ham
539686,77,SavedShot,0.794000015258789,0.6980000305175781,0.020480478182435036,Pablo Fornals,a,2335,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,None,Liverpool v West Ham
539692,94,MissedShots,0.935,0.725,0.030258603394031525,Pablo Fornals,a,2335,OpenPlay,2023,RightFoot,21953,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,None,Liverpool v West Ham
539884,2,BlockedShot,0.9069999694824219,0.6270000076293946,0.0548073947429657,Luke Thomas,h,8562,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Jayden Bogle,Cross,Sheffield United v Newcastle United
539886,13,MissedShots,0.9230000305175782,0.615999984741211,0.07897693663835526,Luke Thomas,h,8562,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,James McAtee,Cross,Sheffield United v Newcastle United
539887,17,BlockedShot,0.9490000152587891,0.6580000305175782,0.0817842185497284,Gustavo Hamer,h,11839,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,James McAtee,Pass,Sheffield United v Newcastle United
539888,17,SavedShot,0.784000015258789,0.6819999694824219,0.01894252933561802,Vinicius Souza,h,10872,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Gustavo Hamer,Pass,Sheffield United v Newcastle United
539890,24,BlockedShot,0.97,0.485,0.12619291245937347,Jack Robinson,h,8286,SetPiece,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,None,Sheffield United v Newcastle United
539891,26,MissedShots,0.899000015258789,0.3240000152587891,0.043114908039569855,Gustavo Hamer,h,11839,FromCorner,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,None,Sheffield United v Newcastle United
539906,70,MissedShots,0.9159999847412109,0.3320000076293945,0.09513337165117264,Anel Ahmedhodzic,h,10386,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Bénie Traoré,Throughball,Sheffield United v Newcastle United
539912,83,MissedShots,0.8969999694824219,0.6759999847412109,0.05594770610332489,Tom Davies,h,1042,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Chris Basham,LayOff,Sheffield United v Newcastle United
539914,95,BlockedShot,0.7759999847412109,0.555,0.024492107331752777,Tom Davies,h,1042,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Cameron Archer,Pass,Sheffield United v Newcastle United
539885,6,SavedShot,0.879000015258789,0.32799999237060545,0.08462114632129669,Callum Wilson,a,468,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Bruno Guimarães,Pass,Sheffield United v Newcastle United
539889,20,Goal,0.935,0.5179999923706055,0.585391640663147,Sean Longstaff,a,7078,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Anthony Gordon,Pass,Sheffield United v Newcastle United
539892,29,MissedShots,0.8490000152587891,0.5179999923706055,0.05641051009297371,Miguel Almirón,a,7420,FromCorner,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Kieran Trippier,Pass,Sheffield United v Newcastle United
539893,30,Goal,0.9669999694824218,0.4470000076293945,0.4523458778858185,Dan Burn,a,7382,FromCorner,2023,Head,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Kieran Trippier,Cross,Sheffield United v Newcastle United
539894,32,SavedShot,0.8630000305175781,0.425,0.37938565015792847,Callum Wilson,a,468,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Anthony Gordon,Pass,Sheffield United v Newcastle United
539895,34,Goal,0.8980000305175782,0.4640000152587891,0.03340662270784378,Sven Botman,a,8635,SetPiece,2023,Head,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Kieran Trippier,Aerial,Sheffield United v Newcastle United
539896,37,SavedShot,0.8080000305175781,0.585,0.054486729204654694,Callum Wilson,a,468,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Bruno Guimarães,BallRecovery,Sheffield United v Newcastle United
539897,42,SavedShot,0.9159999847412109,0.6430000305175781,0.31406208872795105,Callum Wilson,a,468,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Anthony Gordon,Pass,Sheffield United v Newcastle United
539898,43,MissedShots,0.8019999694824219,0.524000015258789,0.03128303587436676,Anthony Gordon,a,8150,FromCorner,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,None,Sheffield United v Newcastle United
539899,44,BlockedShot,0.774000015258789,0.43099998474121093,0.039950210601091385,Elliot Anderson,a,9154,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Kieran Trippier,Pass,Sheffield United v Newcastle United
539900,45,BlockedShot,0.7959999847412109,0.36700000762939455,0.05222554877400398,Miguel Almirón,a,7420,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Bruno Guimarães,Pass,Sheffield United v Newcastle United
539901,50,SavedShot,0.8919999694824219,0.6719999694824219,0.0772816613316536,Anthony Gordon,a,8150,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Elliot Anderson,Pass,Sheffield United v Newcastle United
539902,55,Goal,0.965,0.52,0.6820594668388367,Callum Wilson,a,468,OpenPlay,2023,Head,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Kieran Trippier,Cross,Sheffield United v Newcastle United
539903,60,SavedShot,0.879000015258789,0.5590000152587891,0.3647753596305847,Anthony Gordon,a,8150,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Elliot Anderson,Pass,Sheffield United v Newcastle United
539904,60,Goal,0.8090000152587891,0.720999984741211,0.03758803382515907,Anthony Gordon,a,8150,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Elliot Anderson,Pass,Sheffield United v Newcastle United
539905,67,Goal,0.8590000152587891,0.5690000152587891,0.44475823640823364,Miguel Almirón,a,7420,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Bruno Guimarães,Throughball,Sheffield United v Newcastle United
539907,72,BlockedShot,0.85,0.5670000076293945,0.08219827711582184,Sean Longstaff,a,7078,OpenPlay,2023,LeftFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,BallTouch,Sheffield United v Newcastle United
539908,72,Goal,0.9209999847412109,0.455,0.5419378876686096,Bruno Guimarães,a,8327,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,Rebound,Sheffield United v Newcastle United
539909,79,SavedShot,0.9209999847412109,0.4420000076293945,0.02951746992766857,Elliot Anderson,a,9154,FromCorner,2023,Head,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Sandro Tonali,Aerial,Sheffield United v Newcastle United
539910,80,BlockedShot,0.9480000305175781,0.4759999847412109,0.12680716812610626,Dan Burn,a,7382,FromCorner,2023,Head,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,Sandro Tonali,Cross,Sheffield United v Newcastle United
539911,80,MissedShots,0.909000015258789,0.7280000305175781,0.028076965361833572,Fabian Schär,a,76,FromCorner,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,None,Sheffield United v Newcastle United
539913,86,Goal,0.924000015258789,0.4640000152587891,0.6541728377342224,Alexander Isak,a,5232,OpenPlay,2023,RightFoot,21954,Sheffield United,Newcastle United,0,8,2023-09-24 15:30:00,,TakeOn,Sheffield United v Newcastle United
540846,10,BlockedShot,0.7280000305175781,0.5129999923706055,0.010742289014160633,Moussa Diaby,h,6556,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,Aerial,Aston Villa v Brighton
540847,13,Goal,0.9319999694824219,0.48200000762939454,0.5715277194976807,Ollie Watkins,h,8865,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Matthew Cash,Pass,Aston Villa v Brighton
540848,16,BlockedShot,0.86,0.6519999694824219,0.07653935253620148,Ollie Watkins,h,8865,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,John McGinn,Pass,Aston Villa v Brighton
540849,16,MissedShots,0.8469999694824218,0.6569999694824219,0.06078314781188965,Ollie Watkins,h,8865,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,None,Aston Villa v Brighton
540850,20,Goal,0.865999984741211,0.6020000076293945,0.2434852570295334,Ollie Watkins,h,8865,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Moussa Diaby,TakeOn,Aston Villa v Brighton
540851,22,SavedShot,0.9619999694824218,0.7019999694824218,0.07124737650156021,Moussa Diaby,h,6556,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Ollie Watkins,Pass,Aston Villa v Brighton
540852,25,SavedShot,0.8590000152587891,0.5,0.13001646101474762,Moussa Diaby,h,6556,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Ollie Watkins,Pass,Aston Villa v Brighton
540853,25,MissedShots,0.855999984741211,0.43,0.06418617814779282,Moussa Diaby,h,6556,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,Rebound,Aston Villa v Brighton
540856,36,BlockedShot,0.7719999694824219,0.40299999237060546,0.07481331378221512,Lucas Digne,h,1823,DirectFreekick,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,Standard,Aston Villa v Brighton
540857,36,MissedShots,0.7680000305175781,0.4470000076293945,0.01876201666891575,Douglas Luiz,h,6122,SetPiece,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,None,Aston Villa v Brighton
540858,46,BlockedShot,0.87,0.605,0.11448805034160614,Moussa Diaby,h,6556,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Ollie Watkins,Pass,Aston Villa v Brighton
540859,46,BlockedShot,0.850999984741211,0.6509999847412109,0.03176683560013771,Nicolo Zaniolo,h,6686,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,Rebound,Aston Villa v Brighton
540860,46,BlockedShot,0.8490000152587891,0.315,0.03961455821990967,John McGinn,h,7723,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Lucas Digne,Cross,Aston Villa v Brighton
540861,47,SavedShot,0.9580000305175781,0.6869999694824219,0.06626531481742859,Nicolo Zaniolo,h,6686,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Douglas Luiz,Chipped,Aston Villa v Brighton
540865,64,Goal,0.8430000305175781,0.415,0.10040675103664398,Ollie Watkins,h,8865,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,John McGinn,Chipped,Aston Villa v Brighton
540870,84,Goal,0.8169999694824219,0.6480000305175782,0.04709946736693382,Jacob Ramsey,h,8941,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Ollie Watkins,Pass,Aston Villa v Brighton
540873,92,MissedShots,0.8519999694824218,0.67,0.06281968951225281,Jacob Ramsey,h,8941,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Ollie Watkins,HeadPass,Aston Villa v Brighton
540874,96,SavedShot,0.855999984741211,0.47200000762939454,0.1076304167509079,Ollie Watkins,h,8865,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,John McGinn,Pass,Aston Villa v Brighton
540875,96,Goal,0.8130000305175781,0.5,0.03053317405283451,Douglas Luiz,h,6122,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,Rebound,Aston Villa v Brighton
540845,5,SavedShot,0.9019999694824219,0.5640000152587891,0.30870509147644043,Estupiñán,a,5136,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Billy Gilmour,Chipped,Aston Villa v Brighton
540854,25,OwnGoal,0.08,0.5120000076293946,0,Estupiñán,a,5136,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,Save,Aston Villa v Brighton
540855,27,MissedShots,0.9280000305175782,0.48700000762939455,0.4087750315666199,Solly March,a,6049,OpenPlay,2023,Head,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Joël Veltman,HeadPass,Aston Villa v Brighton
540862,49,Goal,0.9580000305175781,0.45299999237060545,0.6084414720535278,Anssumane Fati,a,7967,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,João Pedro,Pass,Aston Villa v Brighton
540863,58,BlockedShot,0.8540000152587891,0.595999984741211,0.07464735209941864,Anssumane Fati,a,7967,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Jack Hinshelwood,Pass,Aston Villa v Brighton
540864,60,BlockedShot,0.9219999694824219,0.40099998474121096,0.07953476905822754,Anssumane Fati,a,7967,SetPiece,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,,None,Aston Villa v Brighton
540866,68,BlockedShot,0.799000015258789,0.44599998474121094,0.050255730748176575,Anssumane Fati,a,7967,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,João Pedro,Pass,Aston Villa v Brighton
540867,68,MissedShots,0.9230000305175782,0.7140000152587891,0.05665004253387451,Kaoru Mitoma,a,10806,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Billy Gilmour,Pass,Aston Villa v Brighton
540868,76,BlockedShot,0.8480000305175781,0.6359999847412109,0.06219629943370819,Kaoru Mitoma,a,10806,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Anssumane Fati,Pass,Aston Villa v Brighton
540869,82,SavedShot,0.8109999847412109,0.34200000762939453,0.03775472566485405,Simon Adingra,a,11710,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Jack Hinshelwood,Pass,Aston Villa v Brighton
540871,86,BlockedShot,0.8980000305175782,0.6609999847412109,0.03241077437996864,João Pedro,a,8272,OpenPlay,2023,LeftFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Kaoru Mitoma,Cross,Aston Villa v Brighton
540872,86,MissedShots,0.7430000305175781,0.5840000152587891,0.008817111141979694,Billy Gilmour,a,7988,OpenPlay,2023,RightFoot,21955,Aston Villa,Brighton,6,1,2023-09-30 11:30:00,Kaoru Mitoma,HeadPass,Aston Villa v Brighton
541110,2,MissedShots,0.8180000305175781,0.6120000076293945,0.043647848069667816,Dwight McNeil,h,6756,OpenPlay,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,,None,Everton v Luton
541111,4,SavedShot,0.935,0.5059999847412109,0.44288742542266846,Dominic Calvert-Lewin,h,5555,OpenPlay,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Vitalii Mykolenko,Aerial,Everton v Luton
541113,9,MissedShots,0.8519999694824218,0.37099998474121093,0.08045784384012222,James Garner,h,7438,OpenPlay,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Abdoulaye Doucouré,Pass,Everton v Luton
541114,11,MissedShots,0.8219999694824218,0.5359999847412109,0.05461186543107033,Idrissa Gueye,h,668,OpenPlay,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Abdoulaye Doucouré,Pass,Everton v Luton
541115,14,MissedShots,0.8290000152587891,0.68,0.033691633492708206,Amadou Onana,h,9667,OpenPlay,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Vitalii Mykolenko,Pass,Everton v Luton
541120,28,MissedShots,0.9209999847412109,0.49700000762939456,0.08638979494571686,Dominic Calvert-Lewin,h,5555,OpenPlay,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Dwight McNeil,Cross,Everton v Luton
541123,36,ShotOnPost,0.9540000152587891,0.4909999847412109,0.5602990984916687,James Garner,h,7438,OpenPlay,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Dwight McNeil,Chipped,Everton v Luton
541124,39,MissedShots,0.8669999694824219,0.46599998474121096,0.027705883607268333,James Garner,h,7438,OpenPlay,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Abdoulaye Doucouré,Aerial,Everton v Luton
541125,39,MissedShots,0.750999984741211,0.3820000076293945,0.01421452034264803,Amadou Onana,h,9667,OpenPlay,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Ashley Young,Pass,Everton v Luton
541126,40,SavedShot,0.9540000152587891,0.5170000076293946,0.5853829383850098,Amadou Onana,h,9667,SetPiece,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,James Garner,Chipped,Everton v Luton
541127,40,SavedShot,0.96,0.505,0.551044225692749,Abdoulaye Doucouré,h,1726,SetPiece,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,,Goal,Everton v Luton
541128,40,Goal,0.9780000305175781,0.49200000762939455,0.9432867765426636,Dominic Calvert-Lewin,h,5555,SetPiece,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,,Rebound,Everton v Luton
541129,45,BlockedShot,0.8580000305175781,0.41,0.0269615538418293,James Garner,h,7438,SetPiece,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,,Aerial,Everton v Luton
541130,50,BlockedShot,0.73,0.45099998474121095,0.018062550574541092,Dominic Calvert-Lewin,h,5555,OpenPlay,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Amadou Onana,Pass,Everton v Luton
541133,59,BlockedShot,0.764000015258789,0.63,0.01937287673354149,Dwight McNeil,h,6756,OpenPlay,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Vitalii Mykolenko,HeadPass,Everton v Luton
541134,61,MissedShots,0.88,0.6980000305175781,0.0417979434132576,Dominic Calvert-Lewin,h,5555,OpenPlay,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,James Tarkowski,Chipped,Everton v Luton
541135,68,MissedShots,0.975,0.5940000152587891,0.31116119027137756,Beto,h,9983,OpenPlay,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Jack Harrison,Cross,Everton v Luton
541136,71,BlockedShot,0.7169999694824218,0.53,0.013868305832147598,Ashley Young,h,631,FromCorner,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,,None,Everton v Luton
541137,71,BlockedShot,0.8669999694824219,0.605,0.047129254788160324,Dwight McNeil,h,6756,FromCorner,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Beto,BallTouch,Everton v Luton
541138,74,MissedShots,0.925,0.4929999923706055,0.04932311177253723,Beto,h,9983,OpenPlay,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,,None,Everton v Luton
541139,76,MissedShots,0.905,0.6140000152587891,0.1064717024564743,Beto,h,9983,OpenPlay,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,James Garner,Throughball,Everton v Luton
541140,85,MissedShots,0.924000015258789,0.57,0.07890179008245468,Beto,h,9983,OpenPlay,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,James Garner,Cross,Everton v Luton
541141,91,MissedShots,0.904000015258789,0.28299999237060547,0.036893147975206375,Dominic Calvert-Lewin,h,5555,OpenPlay,2023,RightFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,James Tarkowski,Chipped,Everton v Luton
541112,5,MissedShots,0.855,0.675,0.04441704601049423,Marvelous Nakamba,a,8040,OpenPlay,2023,LeftFoot,21956,Everton,Luton,1,2,2023-09-30 14:00:00,,None,Everton v Luton
541116,19,MissedShots,0.9130000305175782,0.5,0.28636297583580017,Tom Lockyer,a,11714,FromCorner,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Alfie Doughty,Cross,Everton v Luton
541117,22,BlockedShot,0.879000015258789,0.5840000152587891,0.018020162358880043,Carlton Morris,a,11717,FromCorner,2023,Head,21956,Everton,Luton,1,2,2023-09-30 14:00:00,Alfie Doughty,Cross,Everton v Luton
